x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,x82,x83,x84,x85,x86,x87,x88,x89,x90,x91,x92,x93,x94,x95,x96
1021,1068,1068,1072,1071,1071,1073,1076,1077,1078,1073,1073,1072,1070,1066,1063,1067,1070,1077,1077,1078,1080,1074,1076,1076,1076,1076,1074,1073,1073,1072,1076,1080,1080,1074,1074,1073,1075,1075,1073,1075,1072,1075,1077,1079,1079,1073,1074,1077,1070,1063,1056,1058,1060,1068,1067,1077,1080,1072,1070,1062,1060,973,962,951,934,951,946,971,994,1008,950,951,832,751,727,709,675,691,682,727,749,714,656,566,465,402,351,298,272,298,393,321,271,85,0
4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,4,4,4,5,5,5,5,5,5,5,5,2,2,2,4,3,3,4,4,5,4,4,4,2,2,4,2,3,2,4,3,3,3,3,2,2,2,2,2,2,3,2,2,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
